Wall time,Step,Value
1736796896.7904787,22948782,0.7045196294784546
1736797033.4622557,22969162,1.511152982711792
1736797131.6196892,22983648,1.02222740650177
1736797493.9907343,23037284,0.5476624965667725
1736797531.495946,23042718,1.525174617767334
1736797694.1840835,23067139,1.933894395828247
1736797841.8195267,23088873,0.8993967771530151
1736797906.0280368,23098172,0.47530871629714966
1736797969.7307851,23107377,2.2727856636047363
1736798547.0776675,23193214,0.638401448726654
1736799112.7393093,23277543,0.5163115859031677
1736799189.014747,23288855,1.3111181259155273
1736799228.3809435,23294740,0.8368480801582336
1736799473.0368342,23331066,0.45137345790863037
1736799673.868061,23360789,1.1772831678390503
1736799825.0174413,23383222,0.6449224948883057
1736799865.293671,23389473,0.7667981386184692
1736800273.2931614,23450693,2.1911733150482178
1736800383.2988737,23467189,1.8943912982940674
1736800555.5670092,23492738,-0.1948632299900055
1736800589.5741193,23497900,1.9762458801269531
1736800602.4014401,23499765,0.45533356070518494
1736800853.387445,23536797,2.1354191303253174
1736800984.4134152,23556350,0.3200978934764862
1736801133.6291542,23578614,1.62700355052948
1736801394.8018606,23617406,1.308478593826294
1736801404.0171602,23618721,1.7628228664398193
1736801678.3772485,23658958,0.33346831798553467
1736801727.7207272,23666150,0.6341975927352905
1736802048.782542,23713317,0.7803268432617188
1736802048.866262,23713324,1.8645163774490356
1736802107.6025372,23722071,-0.17640583217144012
1736802306.734602,23751537,1.0216373205184937
1736802418.9542546,23768351,1.0918582677841187
1736802527.3739347,23784160,0.8993666172027588
1736802603.4702287,23795143,-0.4675331115722656
1736802834.3002925,23828697,0.9994595646858215
1736803009.4436438,23854358,1.1910958290100098
1736803075.4276762,23863923,1.3814033269882202
1736803159.9339263,23876245,0.2303503453731537
1736803231.2335944,23886548,-0.1740436553955078
1736803362.1308024,23905383,0.34679609537124634
1736803420.35823,23913766,2.184526205062866
1736803499.9364698,23925492,0.7575430274009705
1736803754.567372,23962539,-0.05787557736039162
1736803796.2500336,23968690,2.4000909328460693
1736804121.1607952,24016190,0.9499995112419128
1736804205.848518,24028523,1.075251817703247
1736804701.447023,24100457,0.731776237487793
1736804844.7189312,24121281,-0.48653167486190796
1736805160.0885484,24167653,1.5481438636779785
1736805195.7282486,24173015,0.8306097984313965
1736805345.558402,24194790,1.077008605003357
1736805597.31861,24231452,0.8045186996459961
1736805613.981923,24234015,0.9888640642166138
1736805948.7575827,24282748,0.6529583930969238
1736806195.225318,24318542,1.0480940341949463
1736806267.1781187,24329061,2.5492498874664307
1736806644.8951952,24384003,1.7871947288513184
1736806804.6550748,24407363,2.217315196990967
1736807069.3866472,24445839,1.2012569904327393
1736807104.969295,24450788,1.757651448249817
1736807247.4048119,24471475,-0.30706673860549927
1736807586.792994,24520758,1.2331163883209229
1736807633.2473238,24527387,0.5982000231742859
1736807670.770417,24532843,0.6175572276115417
1736807872.2228189,24562246,0.14225921034812927
1736807989.1693249,24579323,2.0566928386688232
1736808055.093686,24588893,1.4901776313781738
1736808308.8266435,24626255,0.6164251565933228
1736808311.7138305,24626639,0.800175666809082
1736808550.7995992,24661305,1.3376376628875732
1736808666.297736,24678253,0.4561488926410675
1736808826.727379,24701470,0.11880182474851608
1736808834.7049253,24702614,1.2612662315368652
1736808978.9697437,24723848,0.21603739261627197
1736809067.2666533,24736482,1.4175249338150024
1736809246.6120412,24762821,1.7467385530471802
1736809623.9732084,24817982,1.0702801942825317
1736810122.875921,24890656,1.7055158615112305
1736810568.3155916,24955453,1.5473992824554443
1736810646.2231653,24967158,1.6257641315460205
1736810669.1333342,24970561,1.6856110095977783
1736811088.0455363,25031996,1.5320155620574951
1736811126.8705115,25037783,0.30105674266815186
1736811176.1877406,25044847,1.2409734725952148
1736811269.8861413,25058645,-0.20635975897312164
1736811430.291753,25081833,1.3743113279342651
1736811437.6200075,25082972,-0.3161301612854004
1736811501.43569,25092609,0.31617072224617004
1736811791.2020144,25135010,0.7923436760902405
1736812139.520979,25186117,1.127205729484558
1736812169.6937695,25190511,1.2986938953399658
1736812194.2319763,25194176,2.7485227584838867
1736812201.5781386,25195226,1.693139910697937
1736812550.0138876,25246759,0.30534183979034424
1736812571.5808132,25249915,0.5948656797409058
1736812772.8381,25279219,0.5580151677131653
1736812859.2874947,25292031,0.5496625304222107
1736812949.3573797,25305239,0.8049414753913879
1736813164.6701486,25336698,0.7095736265182495
1736813478.7219105,25382136,0.8696691989898682
1736813511.3004615,25386867,1.0718027353286743
1736813614.2172132,25402288,1.1019917726516724
1736813882.5905166,25441556,0.17790019512176514
1736813901.2299638,25444438,1.378549575805664
1736814128.1685457,25477471,1.1880191564559937
1736814213.8818738,25489994,1.322278380393982
1736814571.899313,25542122,1.543121099472046
1736814819.8887093,25578424,1.059806227684021
1736815160.749839,25628150,0.7764743566513062
1736815553.4317796,25685329,1.2812813520431519
1736815691.8044538,25705373,1.229870319366455
1736815740.058619,25712384,2.1207213401794434
1736816388.7501323,25807235,0.6773655414581299
1736816672.6564717,25848183,-0.14126892387866974
1736816792.9860225,25865632,0.9287322163581848
1736816825.4138227,25870267,0.39565569162368774
1736816917.2157104,25883564,0.2665739953517914
1736816973.5787563,25891728,1.5586825609207153
1736817262.3301938,25933694,1.5305442810058594
1736817408.9336224,25954706,0.1363319605588913
1736817665.3749819,25992189,0.891298770904541
1736817730.8371797,26001883,1.2203450202941895
1736817828.3587015,26015892,1.459635615348816
1736817928.6861007,26030596,0.5659352540969849
1736818110.069399,26057088,0.11372920125722885
1736818383.3980384,26096949,0.7547265291213989
1736818397.3462005,26099036,1.8816033601760864
1736818515.7113688,26116004,1.707629919052124
1736818515.9286423,26116034,0.5301028490066528
1736818525.2296076,26117488,0.8779487013816833
1736818723.5558798,26146510,1.2934112548828125
1736818814.6685646,26159817,-0.3650483191013336
1736819003.9461308,26187298,1.0016443729400635
1736819237.7405624,26221607,1.4031468629837036
1736819295.2212334,26229966,0.6888018250465393
1736819337.713841,26236007,0.8654220104217529
1736819831.1531823,26307685,0.9582644104957581
1736820009.4699185,26333693,0.6619241833686829
1736820027.7930305,26336338,1.3068174123764038
1736820117.7964225,26349232,0.37299153208732605
1736820157.378845,26354995,0.9696916341781616
1736820400.8282437,26390541,0.5672550201416016
1736820507.0802047,26406042,1.278887391090393
1736820548.6821716,26412091,1.1684399843215942
1736820712.1745868,26435763,1.277624249458313
1736820769.1320553,26443991,-0.9568746089935303
1736821065.8724794,26487388,0.6438256502151489
1736821342.9367318,26527735,0.9337383508682251
1736821448.437705,26543214,-0.4420611560344696
1736821631.7704082,26569986,0.34966644644737244
1736821758.575644,26588451,1.1845707893371582
1736822083.096789,26635585,1.160430669784546
1736822151.2077034,26645582,-0.30612701177597046
1736822350.2232358,26674999,0.9577487707138062
1736822664.5935113,26721028,0.9000627398490906
1736823112.4805827,26786212,1.0343828201293945
1736823172.4956915,26794769,0.6478626728057861
1736823271.506031,26809308,2.8555381298065186
1736823413.9008102,26829753,1.5635448694229126
1736823469.563228,26837966,0.795779287815094
1736823509.8421872,26843634,2.8417067527770996
1736823610.0557048,26858424,0.21529878675937653
1736823687.6707795,26869495,1.422347068786621
1736823938.8514564,26905452,0.5527976751327515
1736824092.8165193,26927959,1.5972294807434082
1736824106.9376864,26930018,0.9960888028144836
1736824280.6172106,26955126,1.2371565103530884
1736824526.589896,26990844,0.22450633347034454
1736824713.6337547,27017926,0.7454968094825745
1736824847.9241474,27037383,1.3739367723464966
1736824899.8451827,27044848,0.7027921080589294
1736825047.4272819,27066094,1.6651835441589355
1736825285.7768776,27100134,1.996225118637085
1736825761.9183245,27167851,1.1252148151397705
1736825916.1408687,27190030,1.1326102018356323
1736826084.0159686,27213983,0.35390764474868774
1736826085.4099565,27214169,1.3979381322860718
1736826611.3739746,27290432,2.976120948791504
1736826660.6050854,27297454,1.4174530506134033
1736826893.128155,27330353,2.040388822555542
1736827224.6152737,27378256,1.2992968559265137
1736827421.216944,27406800,1.5212825536727905
1736827614.6630125,27434654,1.0827661752700806
1736827694.016735,27446371,1.0204309225082397
1736827897.029933,27475660,0.07418690621852875
1736828080.3853676,27502157,1.9493541717529297
1736828271.5012279,27529965,0.19742102921009064
1736828381.524472,27546123,0.904097318649292
1736828412.091977,27550551,1.0112581253051758
1736828566.0705576,27572500,1.4907000064849854
1736828803.4244854,27606536,-0.5257958173751831
1736828905.9418826,27621353,1.7909382581710815
1736829261.226944,27672516,0.4419093430042267
1736829427.609041,27696429,0.7339035272598267
1736829839.3789284,27755787,1.2388347387313843
1736830262.8834224,27817138,1.6432147026062012
1736830334.260917,27827424,0.9327887296676636
1736830504.0235603,27852359,0.7476500868797302
1736830829.1484206,27899592,-0.7286784052848816
1736830895.2806213,27909085,2.2526793479919434
1736830964.6892874,27919235,1.624633550643921
1736831111.1781023,27939953,0.7172983884811401
1736831143.2822657,27944635,0.5494405627250671
1736831169.6575077,27948462,1.1622439622879028
1736831280.5381,27964533,0.9518229961395264
1736831394.5646996,27980845,2.4146158695220947
1736831591.887015,28009297,1.7368444204330444
