Wall time,Step,Value
1736708772.676517,364334,1.4914358854293823
1736709191.833704,368316,1.1743853092193604
1736709454.5445561,370837,0.6276276707649231
1736709946.9688725,375549,1.0809324979782104
1736710386.9478912,379828,0.5240601897239685
1736710709.4590554,382911,0.9253144264221191
1736710983.9660323,385507,1.0071635246276855
1736711203.6502194,387646,-1.6068286895751953
1736711406.1320612,389615,2.452972412109375
1736711568.6052837,391221,0.6111488342285156
1736711944.2919936,394913,-1.7587209939956665
1736712012.6177506,395606,0.4751903712749481
1736712137.994443,396859,0.8310161828994751
1736712204.3209445,397510,0.9189674258232117
1736712247.970849,397935,1.2053946256637573
1736712274.8157313,398196,0.7304794788360596
1736712473.5613573,400198,-0.9485645294189453
1736712761.89359,403110,1.0864758491516113
1736713035.354932,405847,0.969507098197937
1736713565.8121374,411257,2.5132148265838623
1736713647.9458501,412076,-1.5520527362823486
1736713797.0501533,413610,1.2955875396728516
1736713931.4296446,415016,1.36444091796875
1736713991.6153374,415636,0.0762818232178688
1736714038.824159,416105,1.3490341901779175
1736714332.7843776,419187,2.2328150272369385
1736714558.7789643,421531,0.9153238534927368
1736714651.0892618,422506,0.6348150968551636
1736714948.4107366,425618,1.665492057800293
1736715087.2846792,427056,-0.8392597436904907
1736715384.1358619,430131,1.7753467559814453
1736715574.9797807,432072,1.4646573066711426
1736715984.1984699,436210,1.5589649677276611
1736716193.496833,438308,1.0627371072769165
1736716245.2055314,438825,1.2750943899154663
1736716591.5415292,442250,0.18796390295028687
1736716629.840452,442636,-1.465661883354187
1736716672.2965581,443054,0.8390713334083557
1736717278.0148563,448997,1.451035737991333
1736717640.6373224,452548,0.9116244316101074
1736717957.364991,455675,0.2077462524175644
1736718239.120842,458449,0.6879810690879822
1736718394.9448514,459981,0.2857595384120941
1736718434.8264527,460366,1.4451383352279663
1736718732.9641304,463333,0.6187663078308105
1736719105.127056,467061,0.9434404373168945
1736719257.6156042,468600,1.084485411643982
1736719611.030873,472160,1.5217385292053223
1736719659.0132868,472648,-0.4125591516494751
1736719937.3715699,475481,1.3943731784820557
1736720051.578751,476663,0.38494575023651123
1736720075.203986,476897,1.248229742050171
1736720098.8371136,477132,1.2784154415130615
1736720287.5728586,479039,1.5517654418945312
1736720299.4087188,479162,0.2030838578939438
1736720871.8586862,484969,2.146543502807617
1736720882.7870345,485079,0.030021678656339645
1736721025.537027,486526,2.318887710571289
1736721421.7655265,490515,-0.2968970835208893
1736722270.65061,499118,1.4049816131591797
1736723214.9158282,508732,2.1806352138519287
1736723315.5466437,509768,0.8628278374671936
1736723515.54688,511808,1.1526854038238525
1736723777.2712667,514460,0.8307178020477295
1736723989.4139805,516624,0.19416043162345886
1736724018.1808472,516938,-0.00234408606775105
1736724225.2359943,519007,2.2179291248321533
1736725115.9647639,528015,0.4945424199104309
1736725254.8081589,529413,2.8352837562561035
1736725362.964791,530531,1.5536870956420898
1736725491.5899758,531824,0.8032868504524231
1736725575.3514044,532667,0.23506169021129608
1736725600.1552439,532907,1.3201347589492798
1736725652.7213361,533431,0.859643816947937
1736726300.253044,539935,1.1418590545654297
1736726469.7370548,541647,1.4260252714157104
1736726555.7567239,542521,0.7309708595275879
1736726819.366467,545139,1.3156015872955322
1736727035.1085546,547246,2.671229124069214
1736727255.4773934,549463,0.8208093643188477
1736727283.3873966,549728,2.237879753112793
1736727644.706061,553306,-1.474151372909546
1736728011.9450939,556932,1.1061599254608154
1736728022.7155852,557033,2.4368643760681152
1736728069.1625774,557483,-1.1063385009765625
1736728259.1162655,559379,0.04733976721763611
1736728577.0069678,562518,0.4646550416946411
1736728787.3307476,564555,0.6734910607337952
1736728824.9221108,564938,0.894146740436554
1736729355.1526587,570237,1.3808265924453735
1736729736.4982114,574046,0.533656120300293
1736730639.4870126,583127,-0.28873518109321594
1736730791.5277846,584701,2.5740842819213867
1736730840.5263731,585200,2.8783607482910156
1736730880.9341667,585617,1.7998803853988647
1736730894.842439,585754,-0.395772784948349
1736730995.6068015,586783,1.0573045015335083
1736731167.511755,588534,0.4446316361427307
1736731232.29107,589199,0.1996387541294098
1736731243.9808464,589310,1.6932514905929565
1736731286.7789237,589754,1.182767391204834
1736731669.7828135,593601,1.7050496339797974
1736731934.742622,596316,2.133323907852173
1736732279.026837,599819,1.025982141494751
1736732435.011966,601414,0.7947935461997986
1736732699.675662,604120,-0.12509293854236603
1736732963.5722795,606798,1.3793219327926636
1736733353.7637966,610757,0.6925435662269592
1736733520.0492594,612443,1.9317184686660767
1736733760.2293248,614916,1.5576598644256592
1736734699.696991,624597,0.7851276993751526
1736735486.2588105,632692,1.2252346277236938
1736736174.931873,639642,1.338338017463684
1736736360.4803538,641537,0.8300415873527527
1736736513.3860316,643089,0.7369905710220337
1736736748.9550388,645459,0.691936194896698
1736736827.0762913,646253,-0.013281119056046009
1736736935.2779257,647344,0.9681181907653809
1736736976.2400372,647768,1.451250672340393
1736737106.1199617,649059,1.4680758714675903
1736737261.6159663,650623,0.7212882041931152
1736737396.9480674,651965,1.796255350112915
1736737568.1038208,653686,2.1317479610443115
1736737798.025457,655974,0.2235221415758133
1736738115.4677258,659171,0.3373498022556305
1736738444.7569673,662496,0.8531709313392639
1736738542.7173057,663479,1.0269736051559448
1736738723.2906225,665289,0.48023125529289246
1736738775.8427618,665850,1.2796800136566162
1736738908.7366984,667189,2.027745246887207
1736738921.9453886,667319,-0.7942449450492859
1736738949.9083264,667603,-1.305558443069458
1736738994.8198292,668068,-2.044121742248535
1736739031.6325898,668432,0.020276270806789398
1736739816.648827,676440,0.5469587445259094
1736739910.3486454,677392,2.040414810180664
1736740041.7684543,678712,0.9110952019691467
1736740306.2051601,681411,1.2475720643997192
1736740352.7585533,681897,-0.2674582004547119
1736740625.121296,684716,-0.1624435931444168
1736740683.1639743,685304,-0.8662105798721313
1736740867.3891747,687222,1.489884376525879
1736740913.069875,687698,2.673844575881958
1736740960.3247893,688192,0.7636240720748901
1736741355.670638,692284,-0.5685440301895142
1736741466.763353,693426,0.4291485548019409
1736741571.0217109,694538,-0.40668535232543945
1736741605.1007886,694896,1.4172499179840088
1736741781.5515332,696749,-0.022435519844293594
1736741920.5697467,698185,1.2749402523040771
1736742470.4628365,703925,1.0845915079116821
1736742526.980333,704509,1.1719306707382202
1736742821.4540753,707613,0.24336719512939453
1736743022.9266145,709705,0.7666497230529785
1736743225.9292781,711848,2.0998010635375977
1736743349.2424371,713133,0.8353018164634705
1736743434.750886,714038,0.32205042243003845
1736743507.191685,714804,1.3860195875167847
1736743774.580985,717615,1.3877723217010498
1736743901.112964,718964,1.2438620328903198
1736743997.9332082,719973,0.9784984588623047
1736744331.3143127,723460,-0.03827587887644768
1736744392.4988127,724107,1.3679677248001099
1736744820.6470003,728593,0.932306170463562
1736745148.4313805,732031,0.46263015270233154
1736745615.6601837,736923,0.3035683035850525
1736745628.250401,737050,1.260291576385498
1736746252.1490285,743632,0.5732772350311279
1736746383.3990612,745028,1.2876325845718384
1736746728.4412968,748653,1.2839823961257935
1736746863.0014834,750084,1.252869963645935
1736747487.1167095,756708,0.7239601016044617
1736747579.2207286,757667,-0.7069849967956543
1736747819.781259,760205,1.2629131078720093
1736747936.5821943,761412,0.777373194694519
1736748125.9089177,763418,0.8987816572189331
1736748243.3457575,764656,0.2592809200286865
1736748444.1119275,766762,1.4763939380645752
1736748498.5194874,767353,1.232174038887024
1736748753.2169616,770036,1.2128560543060303
1736748802.3249762,770552,2.238987922668457
1736748873.4850056,771314,-0.06109342351555824
1736749152.5531945,774269,0.21070608496665955
1736749505.2409353,778009,0.7198725938796997
1736749749.9030933,780590,1.364157795906067
1736749774.622354,780858,1.5220426321029663
1736750697.9628932,790694,2.057424306869507
1736750747.9045324,791219,1.3466547727584839
1736751109.746373,795089,0.45050540566444397
1736751305.8242335,797199,1.1965900659561157
1736751318.6771996,797329,1.1150777339935303
1736751349.1413515,797656,0.7810700535774231
1736752038.932642,805021,1.5944279432296753
1736752147.8520377,806177,-0.2952492833137512
1736752193.1949077,806665,0.31357836723327637
1736752303.9499977,807859,0.927170991897583
1736752333.4682934,808188,0.043983448296785355
1736752391.4946535,808822,0.2494436353445053
1736752578.791385,810852,1.2059497833251953
1736752782.4573941,813050,1.9067069292068481
1736752859.0477874,813887,0.18760961294174194
1736753164.8689106,817160,1.423108696937561
1736753344.158252,819063,2.320012092590332
1736754229.950995,828622,2.022338390350342
1736754317.226387,829569,0.8029600381851196
1736754399.0921013,830465,0.782370388507843
1736755410.3226988,841381,2.4681954383850098
1736756121.9453793,849061,1.4494171142578125
1736756189.7195723,849793,2.113464593887329
1736756324.411033,851251,1.9397786855697632
1736756592.2603137,854153,0.41680651903152466
1736756716.6435144,855519,2.593486785888672
1736757145.9807425,860209,0.6876294612884521
1736757250.0443063,861334,0.7858877778053284
1736757250.7919056,861343,0.2138945609331131
1736757928.9195323,868741,0.4458473026752472
1736757940.380635,868871,1.588576316833496
1736758581.3663123,875846,-0.1543455570936203
1736758746.1118076,877645,0.7626975774765015
1736758826.728274,878521,1.1139572858810425
1736758883.0153277,879127,-0.39602959156036377
1736759109.89181,881572,0.7128164172172546
1736759279.103264,883436,1.3883661031723022
1736759444.7007809,885232,0.684078574180603
1736759504.822907,885893,0.5107620358467102
1736759594.722372,886896,0.7672979831695557
1736760198.0153852,893465,1.4967530965805054
1736760244.914048,893979,1.7418897151947021
1736760271.28601,894263,1.791154146194458
1736760368.8793187,895344,-0.862309992313385
1736760431.9146407,896025,1.8599061965942383
1736760552.0679657,897329,1.2196775674819946
1736760785.2210734,899883,0.9035546183586121
1736761244.51901,904904,1.6095222234725952
1736761358.8483748,906155,2.8917720317840576
1736761676.5498924,909603,0.39375215768814087
1736762006.1621237,913199,1.128996729850769
1736762112.5629256,914372,-0.22428500652313232
1736762220.0864148,915542,1.146263837814331
1736762320.004226,916632,0.5295785665512085
1736762535.0624492,918958,0.9477636814117432
1736762777.7258124,921580,2.4048871994018555
1736762857.0212011,922435,0.2509233057498932
1736762895.557777,922868,1.0886445045471191
1736762941.3621593,923360,1.7489820718765259
1736762970.9848266,923675,2.1303603649139404
1736763476.2723944,929164,1.8361859321594238
1736763531.2613187,929776,1.4167319536209106
1736763981.2192187,934676,0.7183721661567688
1736764242.907032,937507,0.48353877663612366
1736764306.6684892,938200,0.9902762770652771
1736764396.2454915,939185,1.5505871772766113
1736764775.4900763,943319,2.9438958168029785
1736764946.9697795,945187,1.325829029083252
1736765318.0612407,949225,2.0735104084014893
1736765449.031822,950648,2.1415069103240967
1736765910.069094,955644,1.881787896156311
1736765990.6987193,956492,0.6551814675331116
1736766329.9925365,960109,1.8216034173965454
1736766403.423841,960887,1.7138241529464722
1736766661.6808317,963651,1.7458916902542114
1736767538.199781,972987,2.5027129650115967
1736767762.7946408,975346,0.5008190870285034
1736767770.121691,975427,1.486035704612732
1736768105.014793,979001,0.9922101497650146
1736768191.4678843,979927,0.5211371183395386
1736768435.3165069,982504,0.7008795738220215
1736768448.5279672,982641,2.3707542419433594
1736768459.3127387,982758,0.7692334651947021
1736768606.5809562,984298,0.6819482445716858
1736768613.2390275,984368,0.5377699136734009
1736768717.9134953,985482,0.7523600459098816
1736768746.0719006,985775,0.6890523433685303
1736768886.6444268,987269,0.6630610823631287
1736769075.720506,989263,-0.20794402062892914
1736769331.279159,991954,0.9692351222038269
1736769386.4676812,992534,1.9620260000228882
1736769476.3034172,993444,0.9894497990608215
1736769533.9552398,994027,0.704188883304596
1736769658.482976,995313,2.126394510269165
1736769769.9720204,996481,0.9799014925956726
1736769842.9630692,997239,0.583230197429657
1736769913.362092,997990,1.5235772132873535
1736770311.8978684,1002248,1.3020435571670532
1736770315.7640903,1002292,1.329994559288025
1736770861.259726,1008089,2.180962324142456
1736770927.5164185,1008778,0.327628493309021
1736771131.6473927,1010961,0.8920773267745972
1736771250.5234845,1012216,1.4288619756698608
1736771348.4339437,1013242,-0.07700749486684799
1736772417.1897798,1024570,1.0951696634292603
1736772488.444788,1025338,1.3389534950256348
1736773057.4691389,1031377,1.391052484512329
1736773106.089271,1031904,-0.2475063055753708
1736773342.877172,1034439,-0.4197070598602295
1736773353.5747058,1034552,0.6373893618583679
1736773422.7720914,1035275,1.5615177154541016
1736773444.2111857,1035505,0.1301446408033371
1736773760.5864358,1038913,1.6365886926651
1736773795.0545206,1039278,0.8896307349205017
1736773823.4602976,1039600,2.0051510334014893
1736773996.7964373,1041459,0.30663222074508667
1736774689.5447962,1048827,1.9007227420806885
1736774860.3006055,1050640,0.7062966227531433
1736774943.9638104,1051534,0.9750002026557922
1736775285.5984964,1055201,1.6567111015319824
1736775326.8961647,1055648,0.2926945090293884
1736775429.361662,1056751,1.2936842441558838
1736775589.5102134,1058454,0.9708485007286072
1736775632.9972234,1058927,0.27326011657714844
1736775655.1765642,1059157,1.3113855123519897
1736775762.9078832,1060325,0.06276800483465195
1736775916.29836,1061989,1.0057469606399536
1736776179.4337494,1064791,1.9522624015808105
1736776427.8665605,1067436,1.5277506113052368
1736776560.896281,1068885,-0.1828165054321289
1736776633.0751479,1069653,2.0898938179016113
1736776675.3244572,1070092,1.0683664083480835
1736776819.3249285,1071658,1.9140499830245972
1736776825.150843,1071719,-0.12233102321624756
1736777052.503026,1074171,-0.17152376472949982
1736777057.2346332,1074222,1.46042001247406
1736777088.3396564,1074545,1.909956693649292
1736777098.6763017,1074652,-0.2772202789783478
1736777155.064103,1075265,0.408993124961853
1736777305.5578473,1076871,1.0282278060913086
1736777403.501793,1077914,0.5838083624839783
1736777446.657386,1078375,1.245965838432312
1736777462.1786153,1078538,0.5644353032112122
1736777469.6351016,1078620,0.499089777469635
1736777593.9233787,1079942,1.9931800365447998
1736777643.4693725,1080477,1.9431061744689941
1736777811.8316088,1082267,1.0626640319824219
1736778091.2774727,1085260,0.6275310516357422
1736778223.9680517,1086663,0.24720831215381622
1736778237.0500407,1086811,1.2254836559295654
1736778305.7608838,1087536,1.8348714113235474
1736778389.3212457,1088436,1.6495003700256348
1736778432.0650983,1088900,1.6149307489395142
1736779104.3080485,1096138,-0.0009780720574781299
1736779364.031292,1098907,1.0218093395233154
1736779409.1593273,1099399,1.5565968751907349
1736779446.7565558,1099811,-0.018065040931105614
1736779528.8620527,1100690,2.47088885307312
1736779570.2171445,1101125,2.096903085708618
1736779673.939381,1102249,1.4713715314865112
1736779940.8164463,1105120,0.6753770112991333
1736779990.4068828,1105661,1.2647686004638672
1736780100.5558715,1106866,0.37768909335136414
1736780343.3510895,1109487,2.5514094829559326
1736780465.7898173,1110807,0.6390311121940613
1736780586.3996987,1112107,1.6232231855392456
1736780768.8966777,1114060,0.46690940856933594
1736781067.1490853,1117263,0.31579825282096863
1736781117.5089476,1117813,-0.4399644732475281
1736781165.4949462,1118316,1.3915306329727173
1736781601.343727,1123019,0.7134307622909546
1736781651.3878417,1123563,0.17745298147201538
1736781709.92108,1124198,1.1402407884597778
1736782313.9095979,1130701,0.033220771700143814
1736782324.9109445,1130823,0.7390117645263672
1736782767.217008,1135577,1.6191805601119995
1736782952.9287548,1137550,0.40206828713417053
1736783004.4385548,1138108,1.2862550020217896
1736783310.6591585,1141353,0.7297024726867676
1736783569.5325465,1144091,0.8805473446846008
1736784450.8128822,1153519,0.26321497559547424
1736784638.707108,1155524,1.4807255268096924
1736784908.7633762,1158424,0.8499733209609985
1736784960.3705971,1158978,0.33074694871902466
1736785427.3021388,1163992,0.8452679514884949
1736785473.8132226,1164494,0.17843863368034363
1736785530.9331653,1165097,1.9108678102493286
1736785540.7714286,1165200,2.1774344444274902
1736785884.0047514,1168849,1.6472715139389038
1736786138.5129075,1171517,1.4110790491104126
1736786139.7936826,1171531,1.5396009683609009
1736786518.6371396,1175623,1.4343665838241577
1736786594.6365776,1176468,0.9938835501670837
1736786662.2099564,1177222,1.6556880474090576
1736786825.314049,1178973,0.2398696392774582
1736786945.2902763,1180251,0.8891065716743469
1736787082.0505981,1181720,1.2312008142471313
1736787102.3936758,1181931,1.7305188179016113
1736787176.9774349,1182727,0.8085775971412659
1736787234.1674607,1183348,0.39183691143989563
1736787313.2774086,1184201,0.9035465121269226
1736787343.869088,1184530,0.7191541790962219
1736787361.8241363,1184731,-0.09527833014726639
1736787749.5292113,1188920,0.6622408628463745
1736787752.1447635,1188947,0.9314520359039307
1736787878.0779395,1190304,0.5255402326583862
1736788154.0732632,1193291,1.7058641910552979
1736788157.2006264,1193324,0.05804930254817009
1736788209.018759,1193875,1.4416037797927856
1736788254.0455291,1194355,0.5281534194946289
1736788554.095702,1197582,-1.583574652671814
1736788711.7687633,1199280,0.9242587685585022
1736788902.6480114,1201306,-0.02215917780995369
1736789290.140615,1205461,0.13332778215408325
1736789581.778639,1208570,-0.8173357248306274
1736790242.622865,1215692,0.41852837800979614
1736790293.443695,1216239,1.2818536758422852
1736790323.8101578,1216570,1.0108929872512817
1736790918.5895495,1222882,0.3917982876300812
1736791309.2227545,1227060,1.6450310945510864
1736791546.864974,1229563,0.8263763189315796
1736791549.6593478,1229594,3.5229756832122803
1736791630.8880115,1230475,1.256108045578003
1736791837.8641324,1232659,1.4511358737945557
1736791932.9237773,1233675,0.7862451672554016
1736792582.680602,1240638,-1.1172363758087158
1736793290.918857,1248189,0.3554520905017853
1736793350.158458,1248838,1.6016749143600464
1736793676.049045,1252320,1.4192767143249512
1736793836.622677,1254020,1.1753910779953003
1736794041.4914346,1256205,1.900179147720337
1736794051.281901,1256311,1.352171778678894
1736794060.8338118,1256414,0.18725234270095825
1736794093.9001307,1256779,1.0609158277511597
1736794140.0602806,1257268,0.560975968837738
1736794383.160523,1259854,0.5370337963104248
1736794784.4649305,1264156,0.6476431488990784
1736794840.884792,1264756,1.0770506858825684
1736794866.305056,1265020,-0.49677231907844543
1736795301.862966,1269659,0.8270257115364075
1736795816.172934,1275090,0.85071861743927
1736795862.6225455,1275584,1.81477952003479
1736795907.2644374,1276061,0.5264670848846436
1736795934.264624,1276344,2.7308785915374756
1736796084.483457,1277919,1.010298490524292
1736796809.1717992,1285562,1.4775116443634033
1736796871.1039352,1286205,1.4970098733901978
1736796896.7904787,1286474,0.7045196294784546
1736797033.4622557,1287913,1.511152982711792
1736797131.6196892,1288922,1.02222740650177
1736797493.9897382,1292747,0.5476624965667725
1736797531.495946,1293140,1.525174617767334
1736797694.1840835,1294851,1.933894395828247
1736797841.8195267,1296397,0.8993967771530151
1736797906.02704,1297059,0.47530871629714966
1736797969.7307851,1297717,2.2727856636047363
1736798547.0766716,1303803,0.638401448726654
1736799112.7393093,1309741,0.5163115859031677
1736799189.014747,1310555,1.3111181259155273
1736799228.3809435,1310972,0.8368480801582336
1736799473.0368342,1313551,0.45137345790863037
1736799673.868061,1315676,1.1772831678390503
1736799825.0174413,1317225,0.6449224948883057
1736799865.293671,1317648,0.7667981386184692
1736800273.2931614,1321871,2.1911733150482178
1736800383.2988737,1323016,1.8943912982940674
1736800555.5670092,1324813,-0.1948632299900055
1736800589.5731227,1325173,1.9762458801269531
1736800602.4014401,1325307,0.45533356070518494
1736800853.387445,1327949,2.1354191303253174
1736800984.4134152,1329323,0.3200978934764862
1736801133.6291542,1330880,1.62700355052948
1736801394.8018606,1333622,1.308478593826294
1736801404.0171602,1333728,1.7628228664398193
1736801678.3772485,1336640,0.33346831798553467
1736801727.7207272,1337160,0.6341975927352905
1736802048.782542,1340500,0.7803268432617188
1736802048.866262,1340501,1.8645163774490356
1736802107.6025372,1341119,-0.17640583217144012
1736802306.734602,1343217,1.0216373205184937
1736802418.9542546,1344407,1.0918582677841187
1736802527.3739347,1345560,0.8993666172027588
1736802603.4702287,1346376,-0.4675331115722656
1736802834.299296,1348840,0.9994595646858215
1736803009.4436438,1350667,1.1910958290100098
1736803075.4276762,1351373,1.3814033269882202
1736803159.9329298,1352265,0.2303503453731537
1736803231.2335944,1353028,-0.1740436553955078
1736803362.1308024,1354435,0.34679609537124634
1736803420.35823,1355049,2.184526205062866
1736803499.9364698,1355911,0.7575430274009705
1736803754.567372,1358614,-0.05787557736039162
1736803796.2490373,1359046,2.4000909328460693
1736804121.1607952,1362468,0.9499995112419128
1736804205.848518,1363371,1.075251817703247
1736804701.447023,1368634,0.731776237487793
1736804844.7189312,1370143,-0.48653167486190796
1736805160.0885484,1373505,1.5481438636779785
1736805195.7282486,1373885,0.8306097984313965
1736805345.558402,1375506,1.077008605003357
1736805597.31861,1378218,0.8045186996459961
1736805613.981923,1378401,0.9888640642166138
1736805948.7575827,1381972,0.6529583930969238
1736806195.2243214,1384627,1.0480940341949463
1736806267.1781187,1385384,2.5492498874664307
